,Manufacturer Identification Number,Model Identification Numer,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
41586,2143,AAE,2.0,5171.0,1956.0,1988.0,3100,LAND ROVER,Range Rover,LM,2880.0,0.0853404134268917,5.0,1,200.0,PETROL
41590,2143,AAI,2.0,4904.0,1928.0,1873.0,3125,LAND ROVER,Range Rover Sport,LS,2745.0,0.10767210654661415,5.0,1,225.0,PETROL
41591,2143,AAJ,2.0,4904.0,1928.0,1873.0,3070,LAND ROVER,Range Rover Sport,LS,2745.0,0.08455034588777863,5.0,1,209.0,PETROL
41593,2143,AAL,2.0,5106.0,1972.0,2095.0,3230,LAND ROVER,Discovery 3,LA,2885.0,0.08396946564885496,7.0,1,195.0,PETROL
41598,2143,AAQ,2.0,4630.0,1950.0,1850.0,2505,LAND ROVER,Freelander 2,LF,2660.0,0.08825806451612903,5.0,1,200.0,PETROL
41603,2143,AAV,2.0,5035.0,1956.0,1988.0,3200,LAND ROVER,Range Rover,LM,2880.0,0.14002987303958178,5.0,1,225.0,PETROL
41604,2143,AAW,2.0,5035.0,1956.0,1988.0,3200,LAND ROVER,Range Rover,LM,2880.0,0.1041705982260804,5.0,1,210.0,PETROL
41607,2143,AAZ,2.0,5106.0,1972.0,2095.0,3240,LAND ROVER,Discovery 4,LA,2885.0,0.1038179424487493,7.0,1,195.0,PETROL
41610,2143,ABC,2.0,4966.0,1928.0,1974.0,3125,LAND ROVER,Range Rover Sport,LS,2745.0,0.13966585320067582,5.0,1,225.0,PETROL
41611,2143,ABD,2.0,4966.0,1928.0,1974.0,3070,LAND ROVER,Range Rover Sport,LS,2745.0,0.10518292682926829,5.0,1,210.0,PETROL
41617,2143,ABJ,2.0,4966.0,1928.0,1974.0,3125,LAND ROVER,Range Rover Sport,LS,2745.0,0.1431297709923664,5.0,1,225.0,PETROL
41625,2143,ABR,2.0,4455.0,1900.0,1720.0,2350,LAND ROVER,Range Rover Evoque,LV,2660.0,0.09943820224719101,5.0,1,217.0,PETROL
41626,2143,ABS,2.0,4455.0,1900.0,1720.0,2350,LAND ROVER,Range Rover Evoque,LV,2660.0,0.09833333333333333,5.0,1,217.0,PETROL
41634,2143,ACA,2.0,4630.0,1950.0,1850.0,2505,LAND ROVER,Freelander 2,LF,2660.0,0.09365079365079365,5.0,1,200.0,PETROL
41636,2143,ACC,2.0,5056.0,1983.0,1874.0,3150,LAND ROVER,Range Rover,LG,2922.0,0.14757969303423848,5.0,1,250.0,PETROL
41693,2197,AAB,1.0,5612.0,1987.0,1581.0,3050,ROLLS-ROYCE,Phantom Drophead Coupé,RR01,3320.0,0.125417439703154,4.0,1,240.0,PETROL
41694,2197,AAC,1.0,5612.0,1987.0,1598.0,3050,ROLLS-ROYCE,Phantom Coupé,RR01,3320.0,0.12682926829268293,4.0,1,250.0,PETROL
41695,2197,AAD,1.0,5627.0,1948.0,1552.0,3000,ROLLS-ROYCE,Ghost,Ghost Family,3465.0,0.1693548387096774,5.0,1,250.0,PETROL
41697,2197,AAF,1.0,5612.0,1987.0,1581.0,3050,ROLLS-ROYCE,Phantom Drophead Coupé,Phantom Family,3320.0,0.12518518518518518,4.0,1,240.0,PETROL
41698,2197,AAG,1.0,5612.0,1987.0,1598.0,3050,ROLLS-ROYCE,Phantom Coupé,Phantom Family,3320.0,0.12706766917293233,4.0,1,250.0,PETROL
41699,2197,AAH,1.0,5285.0,1947.0,1507.0,2810,ROLLS-ROYCE,Wraith,Ghost Family,3112.0,0.19096509240246407,4.0,1,250.0,PETROL
41700,2197,AAI,1.0,5569.0,1948.0,1552.0,2970,ROLLS-ROYCE,Ghost,Ghost Family,3465.0,0.1782258064516129,5.0,1,250.0,PETROL
41701,2197,AAJ,1.0,5285.0,1947.0,1502.0,3040,ROLLS-ROYCE,Dawn,Ghost Family,3112.0,0.15939278937381404,4.0,1,250.0,PETROL
41702,2197,AAK,1.0,5457.0,1948.0,1550.0,2940,ROLLS-ROYCE,Ghost,Ghost Family,3295.0,0.18480492813141683,5.0,1,250.0,PETROL
41703,2197,AAL,1.0,5285.0,1947.0,1502.0,3040,ROLLS-ROYCE,Dawn,Ghost Family,3112.0,0.16774193548387098,4.0,1,250.0,PETROL
41704,2197,AAM,1.0,5982.0,2018.0,1656.0,3250,ROLLS-ROYCE,Phantom,Phantom VIII,3772.0,0.1564245810055866,5.0,1,250.0,PETROL
41705,2197,AAN,2.0,5341.0,2000.0,1835.0,3290,ROLLS-ROYCE,Cullinan,Cullinan,3295.0,0.15356489945155394,5.0,1,250.0,PETROL
41708,3000,AAA,2.0,4468.0,1998.0,1412.0,2200,BUGATTI,BUGATTI VEYRON 16.4,5B,2710.0,0.36892230576441104,2.0,1,407.0,PETROL
41709,3000,AAB,2.0,4468.0,1998.0,1412.0,2200,BUGATTI,BUGATTI ISIDOR 16.4,5B-1,2710.0,0.36892230576441104,2.0,1,407.0,PETROL
41710,3000,AAC,2.0,4468.0,1998.0,1412.0,2240,BUGATTI,BUGATTI GRAND SPORT,5B,2710.0,0.3564164648910412,2.0,1,407.0,PETROL
41711,3000,AAD,2.0,4468.0,1998.0,1412.0,2200,BUGATTI,BUGATTI SUPER SPORT,5B,2710.0,0.44646924829157175,2.0,1,415.0,PETROL
41713,3000,AAF,2.0,4468.0,1998.0,1412.0,2240,BUGATTI,BUGATTI GR.SPORT/-VITESSE,5B,2710.0,0.4271186440677966,2.0,1,410.0,PETROL
41714,3000,AAG,2.0,4544.0,2038.0,1208.0,2240,BUGATTI,BUGATTI CHIRON,5B,2711.0,0.5328502415458937,2.0,1,420.0,PETROL
41716,3001,AAA,1.0,3860.0,1667.0,1612.0,1540,CITROEN,C3,F KFV,2460.0,0.046834345186470075,5.0,1,167.0,PETROL
41717,3001,AAB,1.0,3860.0,1667.0,1612.0,1510,CITROEN,C3,F KFV,2460.0,0.04611443210930828,5.0,7,158.0,PETROL
41723,3001,AAH,1.0,3666.0,1659.0,1477.0,1410,CITROEN,C2,J*KFU*,2315.0,0.05785491766800178,4.0,1,180.0,PETROL
41724,3001,AAI,1.0,4273.0,1769.0,1471.0,1768,CITROEN,C4,L*****,2608.0,0.09075043630017451,5.0,1,227.0,PETROL
41725,3001,AAJ,1.0,4273.0,1773.0,1471.0,1812,CITROEN,C4,L*****,2608.0,0.07341411261582323,5.0,1,207.0,PETROL
41726,3001,AAK,1.0,4288.0,1773.0,1496.0,1702,CITROEN,C4,L*****,2608.0,0.05032907471931862,5.0,1,182.0,PETROL
41727,3001,AAL,1.0,4288.0,1773.0,1496.0,1794,CITROEN,C4,L*****,2608.0,0.05886681383370125,5.0,1,194.0,PETROL
41728,3001,AAM,1.0,4273.0,1773.0,1471.0,1782,CITROEN,C4,L*****,2608.0,0.07241129616220131,5.0,1,207.0,PETROL
41732,3001,AAQ,1.0,3860.0,1667.0,1612.0,1597,CITROEN,C3,F*NFU*,2460.0,0.0658165364047717,5.0,1,192.0,PETROL
41735,3001,AAT,1.0,4276.0,1751.0,1637.0,1800,CITROEN,XSARA PICASSO,C*****,2760.0,0.05761613251710479,5.0,1,180.0,PETROL
41736,3001,AAU,1.0,4276.0,1751.0,1637.0,1832,CITROEN,XSARA PICASSO,C*****,2760.0,0.06920415224913495,5.0,1,192.0,PETROL
41740,3001,AAY,1.0,4137.0,1724.0,1835.0,1850,CITROEN,Citroen Berlingo,M 59 GN,2693.0,0.04071058475203553,2.0,7,148.0,PETROL
41741,3001,AAZ,1.0,4908.0,1860.0,1464.0,2271,CITROEN,C6,T*****,2900.0,0.0808133472367049,5.0,1,230.0,PETROL
41743,3001,ABB,1.0,4137.0,1724.0,1858.0,1840,CITROEN,BERLINGO,G*NFU*,2693.0,0.057803468208092484,5.0,1,170.0,PETROL
41745,3001,ABD,1.0,4522.0,1844.0,1954.0,2505,CITROEN,JUMPY OD.DISPATCH,B*****,2824.0,0.06373486297004462,7.0,1,175.0,PETROL
41746,3001,ABE,1.0,4522.0,1844.0,1954.0,2505,CITROEN,JUMPY OD.DISPATCH,B*****,2824.0,0.06224712107065048,9.0,1,175.0,PETROL
41751,3001,ABJ,1.0,4839.0,1780.0,1555.0,1958,CITROEN,C5,R*RFJ*,2750.0,0.06738632646385345,5.0,1,211.0,PETROL
41752,3001,ABK,1.0,4839.0,1780.0,1555.0,2079,CITROEN,C5,R*RFJ*,2750.0,0.06613162118780096,5.0,1,205.0,PETROL
41753,3001,ABL,1.0,4727.0,1850.0,1863.0,2400,CITROEN,C8,E*****,2823.0,0.05732301519059903,8.0,1,185.0,PETROL
41754,3001,ABM,1.0,4727.0,1850.0,1863.0,2435,CITROEN,C8,E*****,2823.0,0.05734966592427617,8.0,1,188.0,PETROL
41755,3001,ABN,1.0,4727.0,1850.0,1863.0,2400,CITROEN,C8,E*****,2823.0,0.06581560283687943,8.0,1,196.0,PETROL
41756,3001,ABO,1.0,4727.0,1850.0,1863.0,2540,CITROEN,C8,E*****,2823.0,0.07859575582918522,8.0,1,205.0,PETROL
41760,3001,ABS,1.0,3666.0,1659.0,1477.0,1336,CITROEN,C2,J*HFX*,2315.0,0.04158790170132325,4.0,1,158.0,PETROL
41761,3001,ABT,1.0,3860.0,1667.0,1612.0,1510,CITROEN,C3,F*KFV*,2460.0,0.047493403693931395,5.0,1,167.0,PETROL
41762,3001,ABU,1.0,3860.0,1667.0,1612.0,1510,CITROEN,C3,F*KFV*,2460.0,0.046094750320102434,5.0,7,158.0,PETROL
41763,3001,ABV,1.0,3666.0,1659.0,1477.0,1391,CITROEN,C2,J*KFV*,2315.0,0.04895738893925657,4.0,1,169.0,PETROL
41764,3001,ABW,1.0,3860.0,1667.0,1612.0,1483,CITROEN,C3,F*HFX*,2460.0,0.0392156862745098,5.0,1,153.0,PETROL
41766,3001,ABY,1.0,4437.0,1724.0,1858.0,1845,CITROEN,BERLINGO,G*KFW*,2693.0,0.041400075272864136,7.0,1,150.0,PETROL
41767,3001,ABZ,1.0,4137.0,1724.0,1858.0,1810,CITROEN,BERLINGO,G*KFW*,2693.0,0.03981179876945349,5.0,7,143.0,PETROL
41768,3001,ACA,1.0,3934.0,1700.0,1563.0,1513,CITROEN,C3 PLURIEL,H*****,2460.0,0.04326923076923077,4.0,1,164.0,PETROL
41769,3001,ACB,1.0,3934.0,1700.0,1563.0,1556,CITROEN,C3 PLURIEL,H*****,2460.0,0.061871616395978345,4.0,1,188.0,PETROL
41775,3001,ACH,1.0,3666.0,1659.0,1477.0,1425,CITROEN,C2,J*NFU*,2315.0,0.06884681583476764,4.0,1,195.0,PETROL
41776,3001,ACI,1.0,3666.0,1659.0,1477.0,1415,CITROEN,C2,J*NFS*,2315.0,0.0774526678141136,4.0,1,202.0,PETROL
41782,3001,ACO,1.0,3440.0,1630.0,1470.0,1190,CITROEN,C1,P*****,2340.0,0.05555555555555555,4.0,1,157.0,PETROL
41789,3001,ACV,1.0,4839.0,1780.0,1555.0,1897,CITROEN,C5,R*6FY*,2750.0,0.061682869594368084,5.0,1,201.0,PETROL
41790,3001,ACW,1.0,4839.0,1780.0,1555.0,2016,CITROEN,C5,R*6FY*,2750.0,0.05985686402081978,5.0,1,195.0,PETROL
41795,3001,ADB,1.0,3860.0,1667.0,1612.0,1535,CITROEN,C3,F*KFU*,2460.0,0.05562687205819426,5.0,1,180.0,PETROL
41808,3001,ADO,1.0,4585.0,1831.0,1700.0,2200,CITROEN,C4 PICASSO,U*****,2728.0,0.05701890300588782,7.0,1,185.0,PETROL
41809,3001,ADP,1.0,4585.0,1831.0,1700.0,2260,CITROEN,C4 PICASSO,U*****,2728.0,0.06238643246517262,7.0,1,195.0,PETROL
41831,3001,AEL,1.0,4839.0,1780.0,1555.0,2099,CITROEN,C5,R*XFU*,2750.0,0.09034175334323923,5.0,1,230.0,PETROL
41832,3001,AEM,1.0,4839.0,1780.0,1555.0,2179,CITROEN,C5,R*XFU*,2750.0,0.08875912408759123,5.0,1,227.0,PETROL
41848,3001,AFC,1.0,5143.0,1895.0,2290.0,2900,CITROEN,JUMPY,X*****,3122.0,0.05578120769022475,9.0,1,165.0,PETROL
41849,3001,AFD,1.0,5143.0,1895.0,1980.0,2842,CITROEN,JUMPY,X*****,3122.0,0.05409663865546219,9.0,1,165.0,PETROL
41862,3001,AFQ,1.0,4785.0,1773.0,1500.0,1765,CITROEN,C4,L*****,2708.0,0.05653710247349823,5.0,1,185.0,PETROL
41863,3001,AFR,1.0,4785.0,1773.0,1500.0,1825,CITROEN,C4,L*****,2708.0,0.0699490662139219,5.0,1,204.0,PETROL
41865,3001,AFT,1.0,4779.0,1860.0,1483.0,2015,CITROEN,C5,R*****,2815.0,0.057356608478802994,5.0,1,200.0,PETROL
41866,3001,AFU,1.0,4779.0,1860.0,1483.0,2090,CITROEN,C5,R*****,2815.0,0.06265206812652069,5.0,1,210.0,PETROL
41867,3001,AFV,1.0,4779.0,1860.0,1483.0,2230,CITROEN,C5,R*****,2815.0,0.08599167822468794,5.0,1,224.0,PETROL
41873,3001,AGB,2.0,4645.0,1805.0,1715.0,2290,CITROEN,C-CROSSER,V*****,2672.0,0.07352941176470588,7.0,1,190.0,PETROL
41874,3001,AGC,2.0,4645.0,1805.0,1715.0,2290,CITROEN,C-CROSSER,V*****,2672.0,0.07507507507507508,5.0,1,190.0,PETROL
41877,3001,AGF,1.0,4829.0,1860.0,1512.0,2154,CITROEN,C5,R*****,2815.0,0.055740684641017876,5.0,1,196.0,PETROL
41878,3001,AGG,1.0,4829.0,1860.0,1512.0,2224,CITROEN,C5,R*****,2815.0,0.06060606060606061,5.0,1,206.0,PETROL
41879,3001,AGH,1.0,4829.0,1860.0,1512.0,2366,CITROEN,C5,R*****,2815.0,0.08389715832205684,5.0,1,222.0,PETROL
41886,3001,AGO,1.0,3970.0,1716.0,1810.0,1690,CITROEN,NEMO,A,2513.0,0.042352941176470586,5.0,1,155.0,PETROL
41894,3001,AGW,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7*****,2728.0,0.04483695652173913,5.0,1,159.0,PETROL
41895,3001,AGX,1.0,4380.0,1810.0,1862.0,2150,CITROEN,BERLINGO,7*****,2728.0,0.05177993527508091,7.0,1,170.0,PETROL
41896,3001,AGY,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7*****,2728.0,0.05326231691078562,5.0,1,169.0,PETROL
41907,3001,AHJ,1.0,4585.0,1831.0,1700.0,2200,CITROEN,C4 PICASSO,U*****,2728.0,0.05515512378564713,7.0,1,186.0,PETROL
41908,3001,AHK,1.0,4585.0,1829.0,1700.0,2115,CITROEN,C4 PICASSO,U*****,2728.0,0.05562579013906448,5.0,1,186.0,PETROL
41909,3001,AHL,1.0,4585.0,1831.0,1700.0,2220,CITROEN,C4 PICASSO,U*****,2728.0,0.06721662083715246,7.0,1,204.0,PETROL
41910,3001,AHM,1.0,4585.0,1831.0,1700.0,2235,CITROEN,C4 PICASSO,U*****,2728.0,0.062141779788838614,7.0,1,192.0,PETROL
41911,3001,AHN,1.0,4288.0,1773.0,1496.0,1761,CITROEN,C4,L*****,2608.0,0.06550055824339412,5.0,1,195.0,PETROL
41912,3001,AHO,1.0,4288.0,1773.0,1496.0,1763,CITROEN,C4,L*****,2608.0,0.08026267785479752,5.0,1,212.0,PETROL
41913,3001,AHP,1.0,4275.0,1773.0,1496.0,1776,CITROEN,C4,L*****,2608.0,0.07315340909090909,5.0,1,202.0,PETROL
41915,3001,AHR,1.0,4078.0,1766.0,1670.0,1747,CITROEN,C3 PICASSO,SH****,2540.0,0.05192878338278932,5.0,1,178.0,PETROL
41920,3001,AHW,1.0,4078.0,1766.0,1670.0,1753,CITROEN,C3 PICASSO,SH****,2540.0,0.06432748538011696,5.0,1,188.0,PETROL
41935,3001,AIL,1.0,4078.0,1766.0,1670.0,1753,CITROEN,C3 PICASSO,SH****,2540.0,0.0611353711790393,5.0,1,185.0,PETROL
41940,3001,AIQ,1.0,3941.0,1728.0,1538.0,1527,CITROEN,C3,S*****,2451.0,0.04055299539170507,5.0,1,155.0,PETROL
41941,3001,AIR,1.0,3941.0,1728.0,1538.0,1529,CITROEN,C3,S*****,2451.0,0.04845222072678331,5.0,1,163.0,PETROL
41942,3001,AIS,1.0,3948.0,1728.0,1538.0,1576,CITROEN,C3;DS3,S*****,2452.0,0.06086956521739131,5.0,1,184.0,PETROL
41943,3001,AIT,1.0,3948.0,1728.0,1538.0,1576,CITROEN,C3;DS3,S*****,2452.0,0.06260869565217392,5.0,1,184.0,PETROL
41944,3001,AIU,1.0,3948.0,1728.0,1538.0,1612,CITROEN,C3;DS3,S*****,2452.0,0.07426160337552742,5.0,1,190.0,PETROL
41947,3001,AIX,1.0,4779.0,1860.0,1483.0,2065,CITROEN,C5,R*****,2815.0,0.06771314250538628,5.0,1,215.0,PETROL
41948,3001,AIY,1.0,4829.0,1860.0,1512.0,2200,CITROEN,C5,R*****,2815.0,0.06636500754147813,5.0,1,210.0,PETROL
41949,3001,AIZ,1.0,4779.0,1860.0,1483.0,2065,CITROEN,C5,R*****,2815.0,0.07079101261926747,5.0,1,215.0,PETROL
41950,3001,AJA,1.0,4829.0,1860.0,1512.0,2200,CITROEN,C5,R*****,2815.0,0.0693815987933635,5.0,1,210.0,PETROL
41951,3001,AJB,1.0,3948.0,1715.0,1483.0,1597,CITROEN,DS3,S*****,2452.0,0.09274193548387097,5.0,1,214.0,PETROL
41952,3001,AJC,1.0,3948.0,1715.0,1483.0,1597,CITROEN,DS3,S*****,2452.0,0.08870967741935484,5.0,1,210.0,PETROL
41954,3001,AJE,1.0,4380.0,1810.0,1862.0,2150,CITROEN,BERLINGO,7*****,2728.0,0.05779967159277504,7.0,1,177.0,PETROL
41955,3001,AJF,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7*****,2728.0,0.05945945945945946,5.0,1,177.0,PETROL
41958,3001,AJI,1.0,4437.0,1724.0,1858.0,2190,CITROEN,BERLINGO,G*NFU*,2693.0,0.06179992275009656,7.0,1,170.0,PETROL
41965,3001,AJP,1.0,4585.0,1831.0,1700.0,2220,CITROEN,C4 PICASSO,U*****,2728.0,0.0708128078817734,7.0,1,204.0,PETROL
41968,3001,AJS,1.0,4380.0,1810.0,1862.0,2000,CITROEN,BERLINGO,7*****,2728.0,0.04864864864864865,5.0,1,162.0,PETROL
41969,3001,AJT,1.0,3480.0,1475.0,1610.0,1450,CITROEN,"C-ZERO,C-Zero",1,2550.0,0.029978586723768737,4.0,4,130.0,ELECTRIC
41970,3001,AJU,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7,2728.0,0.04149638478465891,5.0,1,159.0,PETROL
41971,3001,AJV,1.0,4380.0,1810.0,1862.0,2150,CITROEN,BERLINGO,7,2728.0,0.049443757725587144,7.0,1,170.0,PETROL
41972,3001,AJW,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7,2728.0,0.05025125628140704,5.0,1,169.0,PETROL
41973,3001,AJX,1.0,4380.0,1810.0,1862.0,2000,CITROEN,BERLINGO,7,2728.0,0.04645161290322581,5.0,1,162.0,PETROL
41974,3001,AJY,1.0,4380.0,1810.0,1862.0,2150,CITROEN,BERLINGO,7,2728.0,0.054982817869415807,7.0,1,177.0,PETROL
41975,3001,AJZ,1.0,4380.0,1810.0,1862.0,2305,CITROEN,BERLINGO,7,2728.0,0.05827814569536424,5.0,1,177.0,PETROL
41993,3001,AKR,1.0,5143.0,1895.0,2290.0,2900,CITROEN,JUMPY,X,3122.0,0.05605442176870748,6.0,1,165.0,PETROL
41994,3001,AKS,1.0,5143.0,1895.0,1980.0,2842,CITROEN,JUMPY,X,3122.0,0.0525108335457558,9.0,1,165.0,PETROL
41995,3001,AKT,1.0,4329.0,1789.0,1523.0,1765,CITROEN,C4,N,2608.0,0.06423357664233577,5.0,1,193.0,PETROL
41996,3001,AKU,1.0,4329.0,1789.0,1523.0,1805,CITROEN,C4,N,2608.0,0.08098591549295775,5.0,1,214.0,PETROL
42000,3001,AKY,1.0,3941.0,1728.0,1538.0,1527,CITROEN,C3,S,2451.0,0.037800687285223365,5.0,1,155.0,PETROL
42001,3001,AKZ,1.0,3941.0,1728.0,1538.0,1529,CITROEN,C3,S,2451.0,0.047182175622542594,5.0,1,163.0,PETROL
42002,3001,ALA,1.0,3941.0,1728.0,1538.0,1581,CITROEN,C3,S,2451.0,0.05830903790087463,5.0,1,184.0,PETROL
42003,3001,ALB,1.0,3941.0,1728.0,1538.0,1576,CITROEN,C3,S,2451.0,0.05945499587118084,5.0,1,184.0,PETROL
42004,3001,ALC,1.0,3941.0,1728.0,1538.0,1612,CITROEN,C3,S,2451.0,0.07221994255231842,5.0,1,190.0,PETROL
42009,3001,ALH,1.0,3948.0,1715.0,1483.0,1558,CITROEN,"DS 3,DS3",S,2452.0,0.058897770298695834,5.0,1,184.0,PETROL
42010,3001,ALI,1.0,3948.0,1715.0,1483.0,1552,CITROEN,DS3,S,2452.0,0.060555088309503784,5.0,1,184.0,PETROL
42011,3001,ALJ,1.0,3948.0,1715.0,1483.0,1587,CITROEN,"DS 3,DS3",S,2452.0,0.07367099204688154,5.0,1,190.0,PETROL
42012,3001,ALK,1.0,3948.0,1715.0,1483.0,1597,CITROEN,"DS 3,DS3",S,2452.0,0.09563409563409564,5.0,1,214.0,PETROL
42013,3001,ALL,1.0,3968.0,1717.0,1483.0,1605,CITROEN,"DS 3,DS3",S,2452.0,0.09117281392457521,5.0,1,212.0,PETROL
42018,3001,ALQ,1.0,4585.0,1829.0,1700.0,2060,CITROEN,C4 PICASSO,U*****,2728.0,0.0704656862745098,5.0,1,204.0,PETROL
42019,3001,ALR,1.0,4779.0,1860.0,1483.0,2018,CITROEN,C5,R*****,2815.0,0.05375687232742822,5.0,1,198.0,PETROL
42020,3001,ALS,1.0,4829.0,1860.0,1512.0,2133,CITROEN,C5,R*****,2815.0,0.05207100591715976,5.0,1,194.0,PETROL
42023,3001,ALV,1.0,3962.0,1717.0,1443.0,1597,CITROEN,"DS 3 RACING,DS3 RACING",SA5FF,2452.0,0.11863057324840764,5.0,1,235.0,PETROL
42024,3001,ALW,1.0,4329.0,1789.0,1523.0,1765,CITROEN,C4,N,2608.0,0.06506469500924214,5.0,1,193.0,PETROL
42025,3001,ALX,1.0,4329.0,1789.0,1523.0,1805,CITROEN,C4,N,2608.0,0.08182141586623977,5.0,1,214.0,PETROL
42026,3001,ALY,1.0,4275.0,1810.0,1533.0,1820,CITROEN,"DS 4,DS4",N,2612.0,0.1022964509394572,5.0,1,235.0,PETROL
42033,3001,AMF,1.0,4779.0,1860.0,1483.0,2018,CITROEN,C5,R,2815.0,0.055961844197138316,5.0,1,198.0,PETROL
42034,3001,AMG,1.0,4380.0,1810.0,1862.0,2155,CITROEN,BERLINGO,7,2728.0,0.050314465408805034,5.0,1,169.0,PETROL
42035,3001,AMH,1.0,4380.0,1810.0,1862.0,2205,CITROEN,BERLINGO,7,2728.0,0.04308093994778068,5.0,1,159.0,PETROL
42039,3001,AML,1.0,4380.0,1810.0,1862.0,2165,CITROEN,BERLINGO,7,2728.0,0.05659163987138264,5.0,1,177.0,PETROL
42040,3001,AMM,1.0,4380.0,1810.0,1862.0,2185,CITROEN,BERLINGO,7,2728.0,0.04825737265415549,5.0,1,175.0,PETROL
42048,3001,AMU,1.0,3881.0,1716.0,1803.0,1680,CITROEN,NEMO,A,2513.0,0.04534005037783375,2.0,1,157.0,PETROL
42051,3001,AMX,2.0,4645.0,1805.0,1715.0,2290,CITROEN,C-CROSSER,V,2672.0,0.07507507507507508,5.0,1,190.0,PETROL
42052,3001,AMY,2.0,4645.0,1805.0,1715.0,2290,CITROEN,C-CROSSER,V,2672.0,0.07352941176470588,7.0,1,190.0,PETROL
42057,3001,AND,1.0,4101.0,1766.0,1670.0,1747,CITROEN,C3 PICASSO,SH,2540.0,0.05194805194805195,5.0,1,178.0,PETROL
42058,3001,ANE,1.0,4101.0,1766.0,1670.0,1769,CITROEN,C3 PICASSO,SH,2540.0,0.06533036377134373,5.0,1,188.0,PETROL
42060,3001,ANG,1.0,4101.0,1766.0,1670.0,1753,CITROEN,C3 PICASSO,SH,2540.0,0.06073752711496746,5.0,1,185.0,PETROL
42066,3001,ANM,1.0,4908.0,1860.0,1464.0,2271,CITROEN,C6,T,2900.0,0.08140756302521009,5.0,1,230.0,PETROL
42075,3001,ANV,1.0,3962.0,1717.0,1443.0,1619,CITROEN,"DS 3 RACING,DS3 RACING",SA5FD,2452.0,0.12145425489412705,5.0,1,235.0,PETROL
42077,3001,ANX,1.0,4779.0,1860.0,1483.0,2065,CITROEN,C5,R,2815.0,0.06838669567920423,5.0,1,210.0,PETROL
42078,3001,ANY,1.0,4829.0,1860.0,1512.0,2200,CITROEN,C5,R,2815.0,0.06894484412470024,5.0,1,210.0,PETROL
42081,3001,AOB,1.0,4329.0,1789.0,1523.0,1720,CITROEN,C4,N,2608.0,0.052770448548812667,5.0,1,182.0,PETROL
42082,3001,AOC,1.0,4275.0,1810.0,1533.0,1755,CITROEN,"DS 4,DS4",N,2612.0,0.0653061224489796,5.0,1,193.0,PETROL
42083,3001,AOD,1.0,4275.0,1810.0,1533.0,1795,CITROEN,"DS 4,DS4",N,2612.0,0.08147360963513992,5.0,1,214.0,PETROL
42084,3001,AOE,1.0,4829.0,1860.0,1512.0,2133,CITROEN,C5,R,2815.0,0.053414264036418815,5.0,1,194.0,PETROL
42085,3001,AOF,1.0,4829.0,1860.0,1512.0,2200,CITROEN,C5,R,2815.0,0.06594724220623502,5.0,1,210.0,PETROL
42086,3001,AOG,1.0,4779.0,1860.0,1483.0,2065,CITROEN,C5,R,2815.0,0.07149518184644078,5.0,1,210.0,PETROL
42101,3001,AOV,2.0,4530.0,1871.0,1539.0,2265,CITROEN,"DS 5,DS5",KF,2727.0,0.06683375104427736,5.0,10,211.0,DIESEL
42103,3001,AOX,1.0,4530.0,1871.0,1539.0,2035,CITROEN,"DS 5,DS5",K,2727.0,0.07395498392282958,5.0,1,202.0,PETROL
42104,3001,AOY,1.0,4530.0,1871.0,1539.0,2050,CITROEN,DS5,K,2727.0,0.09262759924385633,5.0,1,235.0,PETROL
42116,3001,APK,1.0,4329.0,1789.0,1523.0,1765,CITROEN,C4,N*5FL,2608.0,0.06330935251798561,5.0,6,193.0,PETROL
42119,3001,APN,1.0,3948.0,1715.0,1483.0,1552,CITROEN,DS3,S*8FN,2452.0,0.058333333333333334,5.0,6,184.0,PETROL
42120,3001,APO,1.0,4101.0,1766.0,1670.0,1747,CITROEN,C3 PICASSO,SH8FN,2540.0,0.051470588235294115,5.0,6,178.0,PETROL
42130,3001,APY,1.0,4275.0,1810.0,1533.0,1835,CITROEN,"DS 4,DS4",N,2612.0,0.08191126279863481,5.0,1,212.0,PETROL
42139,3001,AQH,1.0,4340.0,1800.0,1635.0,1870,CITROEN,C4 AIRCROSS,B,2670.0,0.06220614828209765,5.0,1,182.0,PETROL
42151,3001,AQT,1.0,4585.0,1831.0,1700.0,2200,CITROEN,C4 PICASSO,U,2728.0,0.054187192118226604,7.0,1,186.0,PETROL
42152,3001,AQU,1.0,4585.0,1829.0,1700.0,2115,CITROEN,C4 PICASSO,U,2728.0,0.05482866043613707,5.0,1,186.0,PETROL
42153,3001,AQV,1.0,4585.0,1831.0,1700.0,2220,CITROEN,C4 PICASSO,U,2728.0,0.06936067551266586,7.0,1,204.0,PETROL
42154,3001,AQW,1.0,4585.0,1829.0,1700.0,2060,CITROEN,C4 PICASSO,U,2728.0,0.07063882063882064,5.0,1,204.0,PETROL
